videoId,commentId,commentAuthor,authorChannelId,commentText,commentLikeCount,commentPublishedAt,commentUpdatedAt,commentReplyCount,language,textClean,evaluation
gV2K0_om9Fg,Ugw0rKEiLjOZvGtz8ep4AaABAg,@MarcosPaulocriadosvalco,UCZ7tj6h10kMBIfZInDzs7ww,Eu tava jogando campo de batalha lendario mn  a menina ativou o ult nossa ela tava de calcinha nossa denunciei e sai.,1.0,2025-12-18 23:30:44+00:00,2025-12-18T23:30:44Z,0.0,pt,Eu tava jogando campo de batalha lendario mn a menina ativou o ult nossa ela tava de calcinha nossa denunciei e sai.,
ntU2qJtA6qQ,Ugxulk3ggI_c8iUYCFl4AaABAg,@SilvianCristina,UCDf0rCgKROAMymeRMRaGH-Q,Por favor Felipe tá indo pro caminho ruim 😮 menino se cuida 😢❤,0.0,2025-12-30 22:36:53+00:00,2025-12-30T22:36:53Z,0.0,pt,Por favor Felipe tá indo pro caminho ruim 😮 menino se cuida 😢❤,
xrBeEJ9rHms,Ugw3mgSxSFXgAGXJl7Z4AaABAg,@user-kd3iz6hc1p,UCXtXzl2SzNPUm0cnvotoINw,Eu já sabia que era mentira,0.0,2025-12-25 19:13:44+00:00,2025-12-25T19:13:44Z,0.0,pt,Eu já sabia que era mentira,
ZkogzUEb0S4,Ugy13zFm69Egtr58vQh4AaABAg,@am.rafaella,UC5KA3t-3w9uSu66pOX2ESYQ,M0rri com o “dentes quilométricos” kkkkkkkk,7.0,2025-12-24 19:49:54+00:00,2025-12-24T19:49:54Z,0.0,pt,M0rri com o “dentes quilométricos” kkkkkkkk,
nTTppdGt8F4,UgzXC5QbiD9p4wJbyb94AaABAg,@karineaguirrebarbosa,UCTgzLOh94Xb_7QSu7iJFFKg,Eu achei uma vibe estranha desse cara que ficou pelado,0.0,2025-12-15 01:13:26+00:00,2025-12-15T01:13:26Z,0.0,pt,Eu achei uma vibe estranha desse cara que ficou pelado,
DA7PikyBOaM,Ugyv70r2vo0mPevHmSp4AaABAg,@iolandacarvalho1348,UCgIG7ANtXApAs_WtQoqqViw,"PAZ DO SENHOR MENINOS,VCS SÃO UMA BENÇÃO!! GRAÇAS A DEUS!!
PODERIA PEDIR UM FAVORZINHO? SERÁ QUE PODERIAM FALAR MAS DEVAGAR, OBRIGADO A TODOS!",0.0,2025-12-06 23:41:12+00:00,2025-12-06T23:41:12Z,0.0,pt,"PAZ DO SENHOR MENINOS,VCS SÃO UMA BENÇÃO!! GRAÇAS A DEUS!! PODERIA PEDIR UM FAVORZINHO? SERÁ QUE PODERIAM FALAR MAS DEVAGAR, OBRIGADO A TODOS!",
Xw7mx7MzjDI,Ugxi2rJTtEVXDqEvsW94AaABAg,@andrezalimarh,UCoMft-RJgf0CPhfz_VUzWIw,Quem é Liz?kk,0.0,2025-12-25 21:13:23+00:00,2025-12-25T21:13:23Z,0.0,pt,Quem é Liz?kk,
8aZtZiDszWE,UgwX9X9QHuuTRX1BAy14AaABAg,@Rhazyell,UCVKnns29jA34iyWMOnADYGw,"Fã ou Hater, comeria os 2. Claro que a Bianquinha tem prioridade!",0.0,2025-12-16 06:12:22+00:00,2025-12-16T06:12:22Z,0.0,pt,"Fã ou Hater, comeria os 2. Claro que a Bianquinha tem prioridade!",
FWs2WKmOpCI,UgxTKwaLNDbRAgA-B_R4AaABAg,@unknowncgi,UC2GTY1EvE4O6kYNAX0fNsag,Esse é o índio do Luciano Huck,2.0,2025-12-10 00:30:04+00:00,2025-12-10T00:30:04Z,0.0,pt,Esse é o índio do Luciano Huck,
hJnJjFQHZSk,Ugy4PsWDRPowJXsZ3fZ4AaABAg,@FranciscoDeAssis-ch1nu,UCKKF_K4j05hZQ2Shu-p8O3w,PARABÉNS SAFONOV,0.0,2025-12-20 17:49:31+00:00,2025-12-20T17:49:31Z,0.0,pt,PARABÉNS SAFONOV,
IHcbUbWgJHA,Ugy3y9wLt55_QrVAKNF4AaABAg,@taisamaria506,UCkzkphmYRbEnBKiiPf4EP_g,Da arma boa,1.0,2025-12-31 19:25:07+00:00,2025-12-31T19:25:07Z,0.0,pt,Da arma boa,
nTTppdGt8F4,UgwzeasQxI8sKBSJ6zh4AaABAg,@almeidxss,UC_pd_Bg7J3N7sBnlHvTs-cA,eles tirando o rosado do manicômio pra esse vídeo,0.0,2025-12-04 17:43:52+00:00,2025-12-04T17:43:52Z,0.0,pt,eles tirando o rosado do manicômio pra esse vídeo,
aOVNobJTfcM,UgxpR8DD2NpAWAWNFwR4AaABAg,@HeitorAmaral-s1p,UCOzirxGsp5E0R_JarAKAX2Q,Essa menina não presta atenção você ainda joga free free,0.0,2025-12-09 18:51:08+00:00,2025-12-09T18:51:08Z,0.0,pt,Essa menina não presta atenção você ainda joga free free,
EHj1VJubYrI,UgxtiszqWQKINuD3Jcl4AaABAg,@theo-legal8,UCK7BDuw1n1CAjfwnZMiOYtQ,Do nada o jazz colocando um porco e o Vanderley no video,0.0,2025-12-01 01:24:08+00:00,2025-12-01T01:24:08Z,0.0,pt,Do nada o jazz colocando um porco e o Vanderley no video,
apIlHebNbiI,Ugysxu5IrG_yyz1O8I14AaABAg,@ssvvelozo798,UCRGwcxN1dW_-YCo3r8PcchQ,O cara caiu totalmente no sistema,1.0,2025-12-31 01:49:09+00:00,2025-12-31T01:49:09Z,0.0,pt,O cara caiu totalmente no sistema,
LG6N15C0Xhk,UgwqbidaZdEaEVWAQTx4AaABAg,@Duda-h3i3m,UCXV1XyDdU5IgqHKknyo1mWw,As cores,0.0,2025-12-24 23:37:54+00:00,2025-12-24T23:37:54Z,0.0,pt,As cores,
ycxmpUgiY4E,UgwaVHWNfAoR3Dx5izV4AaABAg,@Samuel-je7dd,UClSMamzNTiXO4fJGwIn-Pyg,O nome dele agr é zombie,0.0,2025-12-25 08:19:54+00:00,2025-12-25T08:19:54Z,0.0,pt,O nome dele agr é zombie,
01wrRm8ICgs,UgynY4sm37rWV_zHs9d4AaABAg,@PatríciaElizabethLopes,UC1PlbwMkO5fqRNLqfiwgpvA,Vamos contar a história sobrenatural aqui nos comentários,0.0,2025-12-18 11:29:52+00:00,2025-12-18T11:29:52Z,0.0,pt,Vamos contar a história sobrenatural aqui nos comentários,
AZKOb34JJk0,Ugz6Ym9X3hnTjx5FiLN4AaABAg,@DanielNeto-f4c,UCvOjUtNnLyMJ5ZGEok1l5ig,O jeito vai ser ver foto mesmo e se funcionar ne,6.0,2025-12-18 23:26:24+00:00,2025-12-18T23:26:24Z,0.0,pt,O jeito vai ser ver foto mesmo e se funcionar ne,
iuI0zwW-Ea0,UgwR4ZTYvx2ZW474KrJ4AaABAg,@Clt_escala7x0,UCuwntcD89SYC5ZMhuPorPqQ,"Nunca assisti hazbin hotel, só vi aquela música do vox com Alastor, e ficou top a música",4.0,2025-12-01 12:19:56+00:00,2025-12-01T12:19:56Z,1.0,pt,"Nunca assisti hazbin hotel, só vi aquela música do vox com Alastor, e ficou top a música",
AH2JImEb44c,UgySCSI1qUhxzvu_prl4AaABAg,@takafrankilin,UCYE5FSh1zN8qaVBFRmNBwgw,Meu Deus…esse Kim é foda!!!🎉,1.0,2025-12-18 22:24:20+00:00,2025-12-18T22:24:20Z,0.0,pt,Meu Deus…esse Kim é foda!!!🎉,
4U61sbJtz6A,UgwTLF6gLvg6a-HZ6_F4AaABAg,@charllesxavier2897,UCWPj8CNSiLsTer0uKISDFAA,Sobrou nada pro betinha. Só restou o churrascamento.,7.0,2025-12-23 13:48:49+00:00,2025-12-23T13:48:49Z,1.0,pt,Sobrou nada pro betinha. Só restou o churrascamento.,
6He2QH_PIcQ,Ugy2P80dNR0WeN_pqpp4AaABAg,@um_gatoalien,UCes7Ceja7dRzvhjYlC7jh_w,"Hoje estragou o natal porque,minha prima foi atropelada por uma moto e quebrou as pernas e t sangrando o nariz e agora mesmo ta no hospital:(",1.0,2025-12-25 01:59:05+00:00,2025-12-25T01:59:05Z,0.0,pt,"Hoje estragou o natal porque,minha prima foi atropelada por uma moto e quebrou as pernas e t sangrando o nariz e agora mesmo ta no hospital:(",
bBMa-iysrsk,UgxHzW9cESeUUvcbNcl4AaABAg,@rszocofc,UC9vpp9ruidqaF43fjg4POZg,"sobre o fato das salas com microfone, o roblox possui uma verificacao de idade que em seguida separara criancas de adolescentes e adultos, e o microfone só é liberado pra maiores de 13 anos, sei que é facil burlar, mas a maioria das coisas que a pessoa fala ja leva ban quase instantaneo, e se o roblox ve q tua voz é muito parecida com a voz de  uma crianca ele proibe teu microfone e nao deixa vc ouvir os outros. nas configuracoes do roblox tem controle parental, proibindo jogos que os pais escolhem para proibir, tambem tem como proibir o chat para os filhos, e tambem proibir adicionar pessoas. já o caso das criancas caindo na coisa dos predadores, é dificil, acontece em todo lugar, e o roblox é um dos maiores centros que acontecem isso, a atualizacao pode melhorar isso, mas tambem é responsabilidade dos pais de ensinar pros filhos o que é certo e errado, afinal qualquer lugar pode acontecer isso, na escola, nas ruas, etc, o roblox tem muitas falhas, mas as crianças deveriam saber o que é certo e errado tambem, nao da pra ajudar sem os dois lados contribuirem",0.0,2025-12-03 19:13:10+00:00,2025-12-03T19:13:10Z,1.0,pt,"sobre o fato das salas com microfone, o roblox possui uma verificacao de idade que em seguida separara criancas de adolescentes e adultos, e o microfone só é liberado pra maiores de 13 anos, sei que é facil burlar, mas a maioria das coisas que a pessoa fala ja leva ban quase instantaneo, e se o roblox ve q tua voz é muito parecida com a voz de uma crianca ele proibe teu microfone e nao deixa vc ouvir os outros. nas configuracoes do roblox tem controle parental, proibindo jogos que os pais escolhem para proibir, tambem tem como proibir o chat para os filhos, e tambem proibir adicionar pessoas. já o caso das criancas caindo na coisa dos predadores, é dificil, acontece em todo lugar, e o roblox é um dos maiores centros que acontecem isso, a atualizacao pode melhorar isso, mas tambem é responsabilidade dos pais de ensinar pros filhos o que é certo e errado, afinal qualquer lugar pode acontecer isso, na escola, nas ruas, etc, o roblox tem muitas falhas, mas as crianças deveriam saber o que é certo e errado tambem, nao da pra ajudar sem os dois lados contribuirem",
H-Um3bfLX74,Ugykep8O4Ee6u2Yv7594AaABAg,@stainy5998,UCXgeK8G7Idy_A8TfP76FjCQ,Jogada de  marketing lixo do Caraí kakakaka,0.0,2025-12-23 01:44:29+00:00,2025-12-23T01:44:29Z,0.0,pt,Jogada de marketing lixo do Caraí kakakaka,
YjEeXjgu0_I,Ugy4kaol1r1nyic3iB94AaABAg,@gisa_jssu,UCtqWfKJGyCD9l7A3KTy70jg,"Amei esse formato, dei muita risada KKKKKKKKKKKKKKKKKKKK ( o último caso foi o ápice, o tanto que eu ri não está escrito )",1.0,2025-12-23 23:41:13+00:00,2025-12-23T23:41:13Z,0.0,pt,"Amei esse formato, dei muita risada KKKKKKKKKKKKKKKKKKKK ( o último caso foi o ápice, o tanto que eu ri não está escrito )",
U-yp3dbNE3s,Ugx0CW7GesdiTnpk-T94AaABAg,@luuddu,UCPznJwrMTPHl51PUGgI7LrQ,As meninas sendo mais inteligentes e educadas,0.0,2025-12-25 16:25:55+00:00,2025-12-25T16:25:55Z,0.0,pt,As meninas sendo mais inteligentes e educadas,
enY_n-jDmPA,UgygzlpPvatMv082boN4AaABAg,@lieber4431,UCuPgqaOLwmVrZrzK9F8-N-A,Esse cara nunca errou,0.0,2025-12-14 18:52:11+00:00,2025-12-14T18:52:11Z,0.0,pt,Esse cara nunca errou,
GNLompasp94,UgyjmZildhDlO3LlKsN4AaABAg,@nataliareis8224,UCabQT8Y1kACkUVm-i0STVLA,O próximo é o juninho,0.0,2025-12-08 16:25:34+00:00,2025-12-08T16:25:34Z,0.0,pt,O próximo é o juninho,
yP3kfifOmYM,Ugz0FvHiWLAzlNMFmK94AaABAg,@theusinho123,UCkHDmTW-TBAhlIF8oglMoeA,Finalmente essas pragas vão sumir do jogo 🎉,0.0,2025-12-26 01:50:52+00:00,2025-12-26T01:50:52Z,0.0,pt,Finalmente essas pragas vão sumir do jogo 🎉,
D8BeGV_pmdE,UgzCIRSDcK7055T-NJx4AaABAg,@lágojo_Official,UCeyqVZ4-lxDM_7k9HfVH9CA,Eu acho que não e o hambúrguer em si e o molho que botam nele que não fica saldavel o molho e ketchup não deixa saudável eu acho,0.0,2025-12-03 23:32:32+00:00,2025-12-03T23:32:32Z,0.0,pt,Eu acho que não e o hambúrguer em si e o molho que botam nele que não fica saldavel o molho e ketchup não deixa saudável eu acho,
ycxmpUgiY4E,UgznYtlLnjerh5kUR6t4AaABAg,@law1236-i9j,UCT6IQzDD7RBi2I78ocvd3xA,Nossa 🙀😞,0.0,2025-12-25 06:18:10+00:00,2025-12-25T06:18:10Z,0.0,pt,Nossa 🙀😞,
xT12elUDazQ,Ugykrc8J9ZGRV9Nzacl4AaABAg,@KnechtRuprech,UCEU_WNCB038PcwJOz9w5tqg,"Não é querer defender ninguem, mas dizer que ela é racista porque no passado da família dela alguns familiares eram nazistas é um completo absurdo. É o mesmo que dizer que filho de traficante ou de assassino, também é assassino e ladrão. E mais, esse vídeo mais se parece aquele papo de vizinhas fofoqueiras que começam a dizer que o marido ou a mulher de fulano fez isso e que fulano fez aquilo. O povo não sabe a realidade da história, mas gostam de jogar lenha no fogueira ou acusar outros sem saber da realidade.  Vergonhoso ver homens se dando o trabalho de fazer vídeo de fofocas e ganhando dinheiro a custa da desgraça dos outros.",1.0,2025-12-29 00:12:19+00:00,2025-12-29T00:12:19Z,0.0,pt,"Não é querer defender ninguem, mas dizer que ela é racista porque no passado da família dela alguns familiares eram nazistas é um completo absurdo. É o mesmo que dizer que filho de traficante ou de assassino, também é assassino e ladrão. E mais, esse vídeo mais se parece aquele papo de vizinhas fofoqueiras que começam a dizer que o marido ou a mulher de fulano fez isso e que fulano fez aquilo. O povo não sabe a realidade da história, mas gostam de jogar lenha no fogueira ou acusar outros sem saber da realidade. Vergonhoso ver homens se dando o trabalho de fazer vídeo de fofocas e ganhando dinheiro a custa da desgraça dos outros.",
4Jfy5uDQyQg,UgzZytKz9xTJI2IGFcd4AaABAg,@RegianeBatista-c9v,UCS93EYZZbUDmVF8IDAoyAww,Mano eu ia falar uma coisa aqui mais deixa para lá 😅,0.0,2025-12-27 11:41:02+00:00,2025-12-27T11:41:02Z,0.0,pt,Mano eu ia falar uma coisa aqui mais deixa para lá 😅,
nTTppdGt8F4,UgxsWY4ctHQFuNW1XVp4AaABAg,@isabuenoc,UC3tnQ_YevRHhnjEHpdtqSSw,O que qui foi esse vídeo LALALAKLAKAMAMAMAKKALALAALAKKAMAMAKAKAKAKMAKAKALALA,0.0,2025-12-04 21:46:05+00:00,2025-12-04T21:46:05Z,0.0,pt,O que qui foi esse vídeo LALALAKLAKAMAMAMAKKALALAALAKKAMAMAKAKAKAKMAKAKALALA,
GCz2xRHr0Mk,UgyaRmjAAF1sU_LrKXV4AaABAg,@GessicaSantos-kd1ci,UCX3DYDuRYuU2oe_q8egITJQ,Homem não tem casa aquela machucou o pescoço dela e você acha graça 😡😡😡😡😡,0.0,2025-12-03 09:25:07+00:00,2025-12-03T09:25:07Z,0.0,pt,Homem não tem casa aquela machucou o pescoço dela e você acha graça 😡😡😡😡😡,
1cPDi9GCpjs,UgzQnuE4ZzwX_j-cMQ94AaABAg,@fabianogoncalves1671,UCg1Bw5ORt6ew1kT7ibH-ysQ,Diva dança demais melho que minha prima kkk dança muito Lorena amor bc beijos ❤❤❤❤❤❤😂,3.0,2025-12-30 21:04:50+00:00,2025-12-30T21:04:50Z,0.0,pt,Diva dança demais melho que minha prima kkk dança muito Lorena amor bc beijos ❤❤❤❤❤❤😂,
gnrx2QJCzFc,UgzuMUcX7caZnsnnxvR4AaABAg,@Menunu456,UCXF_oHW-u9kmNQm7kVyY5tQ,Ja fiquei na sala por 3 dias porque estava com preguiça de ir pra cama 🛌  e já fiquei 2 e meio na escola porque eu estava dormindo e acordei mas fiquei com preguiça de ir pra casa porque em casa eu teria que arrumar ela enteira😅😅😅😅😅😅🙄🤣🤣🥱🤭🛌,0.0,2025-12-28 18:05:09+00:00,2025-12-28T18:05:09Z,0.0,pt,Ja fiquei na sala por 3 dias porque estava com preguiça de ir pra cama 🛌 e já fiquei 2 e meio na escola porque eu estava dormindo e acordei mas fiquei com preguiça de ir pra casa porque em casa eu teria que arrumar ela enteira😅😅😅😅😅😅🙄🤣🤣🥱🤭🛌,
D8BeGV_pmdE,UgzZ2M-6nB1Cd1gpQ0p4AaABAg,@MuriloThomazi,UCH2RWHAp6LYGEz1VUafM9Tg,"Então, digamos que se fosse um x-burguer normal, só dois pães, tomate, alface e carne só que sem o queijo, seria sim saudavel, meio pesado mas saudavel, a não ser que a carne estivesse banhada de óleo, ai não. Além de  que o queijo, ele é muito calórico quando ta derretido, pois naturalmente ele solta gordura, o queijo e a carne se não forem preparados do jeito certo, são calóricos o suficiente para deixar o lanche não ser mais saudavel. 
Mas isso só se não levarmos em conta os condimentos, tipo, ketchup, mostarda, molho caseiro e maionese. Alias, se a carne for ultraprocessada igual a do McDonalds e Burguer King por exemplo (resumindo, não for caseira) ela também não é saudavel. 
Ou seja, desde que seja ou preparado de forma correta, com a carne sendo pouco oleosa e gordurosa e o queijo pouco oleoso, da pra comer numa dieta, e se for colocar os condimentos, que seja em pouca quantidade.",0.0,2025-12-05 01:10:52+00:00,2025-12-05T01:10:52Z,0.0,pt,"Então, digamos que se fosse um x-burguer normal, só dois pães, tomate, alface e carne só que sem o queijo, seria sim saudavel, meio pesado mas saudavel, a não ser que a carne estivesse banhada de óleo, ai não. Além de que o queijo, ele é muito calórico quando ta derretido, pois naturalmente ele solta gordura, o queijo e a carne se não forem preparados do jeito certo, são calóricos o suficiente para deixar o lanche não ser mais saudavel. Mas isso só se não levarmos em conta os condimentos, tipo, ketchup, mostarda, molho caseiro e maionese. Alias, se a carne for ultraprocessada igual a do McDonalds e Burguer King por exemplo (resumindo, não for caseira) ela também não é saudavel. Ou seja, desde que seja ou preparado de forma correta, com a carne sendo pouco oleosa e gordurosa e o queijo pouco oleoso, da pra comer numa dieta, e se for colocar os condimentos, que seja em pouca quantidade.",
-9JkDOSzAOE,UgyxmtenOHW1GZqjAyN4AaABAg,@agathalorenaalves3157,UCe59_iiTjM8BR62W_Ui8h3A,Primeiramente que essa menina deve ter uns 24 ANOS,1.0,2025-12-08 23:29:23+00:00,2025-12-08T23:29:23Z,0.0,pt,Primeiramente que essa menina deve ter uns 24 ANOS,
eZHbxNIl6Jo,UgzsJGcotNRFCqLTqhp4AaABAg,@capivaras-h7n,UCIkUlaV9dZm0BTSKJ3zEi0Q,Ah eu tô feliz que vai acontecer isso porque e eu odeio aqueles tipos de jogos que é sobre os memes de hoje em dia que são muito ruins,1.0,2025-12-16 20:58:39+00:00,2025-12-16T20:58:39Z,0.0,pt,Ah eu tô feliz que vai acontecer isso porque e eu odeio aqueles tipos de jogos que é sobre os memes de hoje em dia que são muito ruins,
uSGrznes67E,UgwPYmjmjdEnMho6yb54AaABAg,@LunaMaria-v7k,UCtvwSJzV8prp9KV89fpqaXw,Mano o jesus vouta logo olha oque estás criança tão fazendo,4.0,2025-12-18 21:04:50+00:00,2025-12-18T21:04:50Z,0.0,pt,Mano o jesus vouta logo olha oque estás criança tão fazendo,
6He2QH_PIcQ,UgxQjm591fH6Q4HEfB94AaABAg,@péroladuarte16,UCxrGH4X-Ky54RlVndanucpw,Todo mundo da família esqueceu de todas comidas,1.0,2025-12-24 21:58:19+00:00,2025-12-24T21:58:19Z,0.0,pt,Todo mundo da família esqueceu de todas comidas,
pJRtXSSsdss,UgyCZPiupLwolOLDMmV4AaABAg,@lucasoliveira9834,UCadi_fdrHG4NfixjtK3SSUQ,45:55 MDS... QUE VERGONHA! É uma das situações MAIS VERGONHOSAS que eu vi. Que vergonha! 🤦‍♂,1.0,2025-12-31 12:47:17+00:00,2025-12-31T12:47:17Z,0.0,pt,45:55 MDS... QUE VERGONHA! É uma das situações MAIS VERGONHOSAS que eu vi. Que vergonha! 🤦‍♂,
7AxQkPLaXBs,UgyDkYyOhvcBsybr7AZ4AaABAg,@EdileneFernandes-e4d,UCxi4HXaCl2IdsXp1NDbBs3Q,A Bianca e uma menina legal gosto muito dela . E você e quem tem inveja da Bianca . Sempre foi Asim,9.0,2025-12-18 21:05:02+00:00,2025-12-18T21:05:02Z,0.0,pt,A Bianca e uma menina legal gosto muito dela . E você e quem tem inveja da Bianca . Sempre foi Asim,
lmOXWXmr-oE,UgyDiR5x27eP1v_8m1F4AaABAg,@caramelo_otako,UC4YOmnLV43idMDVbKNYlLmg,7:46 o William tirando a máscara para ti dar um beijinho kkkk só coloquei esses comentário para tirar esse clima do vídeo 😐,21.0,2025-12-07 23:56:58+00:00,2025-12-07T23:56:58Z,1.0,pt,7:46 o William tirando a máscara para ti dar um beijinho kkkk só coloquei esses comentário para tirar esse clima do vídeo 😐,
BffOii9dqj4,UgydhvlV91SWuoWpmQ54AaABAg,@guigonauta,UCbjfl9iL0vJBgLz5i2yi_wQ,Caindo as máscaras.... E tá caindo a tua Peter....,0.0,2025-12-16 19:42:54+00:00,2025-12-16T19:47:31Z,0.0,pt,Caindo as máscaras.... E tá caindo a tua Peter....,
enY_n-jDmPA,Ugz6isohEe5kuISYe_x4AaABAg,@policiafederal1732,UCDz02XQx81NG12ijnNrzvDA,Cara incrível como acerta na veia os vídeos que o Maicon usa pra zuar lkkkkkkkkk,1.0,2025-12-13 16:56:47+00:00,2025-12-13T16:56:47Z,0.0,pt,Cara incrível como acerta na veia os vídeos que o Maicon usa pra zuar lkkkkkkkkk,
BffOii9dqj4,UgxB_8NjQuEEkNw6Out4AaABAg,@bonekinhacan,UC-Q4qi8FkY_WNR7TXp9dFYQ,O Peter tem horas que me faz raiva😂😂😂😂😂😂,0.0,2025-12-16 16:36:40+00:00,2025-12-16T16:36:40Z,0.0,pt,O Peter tem horas que me faz raiva😂😂😂😂😂😂,
fehc4TGdiqo,Ugz80Dptt2tTb5UOKD14AaABAg,@lucassantanahidaka9364,UC_0qFQ03v2FtshrNJ2f-LXw,Eu já tinha visto esse caso do Matheus e vitor,1.0,2025-12-11 15:04:45+00:00,2025-12-11T15:04:45Z,0.0,pt,Eu já tinha visto esse caso do Matheus e vitor,
S8JiiQIIR1A,UgyayGe-5TbSk86uQu54AaABAg,@robertchaves3403,UC7keaQeB31Jy2xbUha6-99A,Kkkkkkk vcs felinas sao muito otarias  msm,0.0,2025-12-17 16:29:56+00:00,2025-12-17T16:29:56Z,0.0,pt,Kkkkkkk vcs felinas sao muito otarias msm,
Ma0CiusViCE,Ugy4fUJ4YTB58kA8t3F4AaABAg,@thomas.pinheiro,UC2FMdCaRWnQd1PPQ19NfDLg,"Eu acho uma medida muito drástica, claro que adolescente fora de rede social vai ter impacto. Mas fico pensando em como essas pessoas podem ser ""silenciadas"", a Greta Thunberg ficou famosa por causa de uma manifestação sobre clima aos 15 anos, no Brasil existe um perfil se não me engano IFciencia que sao jovens publicando conteúdo científico de qualidade.

Sendo sincero, era melhor colocar rigidez nas regulamentações das redes sociais ja que vai ""perder"" esse publico, restringir o tempo de uso das crianças e por ai vai. A meta consegue identificar 17 vezes trafego mas não faz nada, problema ta nas empresas e não redes sociais.


Isso não resolve o problema das redes sociais, diminui só a quantidade de pessoas, ainda vai ter adulto viciado em várias redes, apostas e por ai vai. 

Eu entendo a restrição, mas preferia que antes dessa, outras regulamentações fossem aplicadas nas redes sociais e nas empresas.",3.0,2025-12-19 10:35:28+00:00,2025-12-19T10:35:28Z,2.0,pt,"Eu acho uma medida muito drástica, claro que adolescente fora de rede social vai ter impacto. Mas fico pensando em como essas pessoas podem ser ""silenciadas"", a Greta Thunberg ficou famosa por causa de uma manifestação sobre clima aos 15 anos, no Brasil existe um perfil se não me engano IFciencia que sao jovens publicando conteúdo científico de qualidade. Sendo sincero, era melhor colocar rigidez nas regulamentações das redes sociais ja que vai ""perder"" esse publico, restringir o tempo de uso das crianças e por ai vai. A meta consegue identificar 17 vezes trafego mas não faz nada, problema ta nas empresas e não redes sociais. Isso não resolve o problema das redes sociais, diminui só a quantidade de pessoas, ainda vai ter adulto viciado em várias redes, apostas e por ai vai. Eu entendo a restrição, mas preferia que antes dessa, outras regulamentações fossem aplicadas nas redes sociais e nas empresas.",
YpXvnGQ2I34,Ugz6fz9fr-b3UQOXo5l4AaABAg,@Maria-m7i3r,UCrS6Bdp-nOcblLh6aewumQQ,Ser churrasco e não ceia,0.0,2025-12-29 16:59:26+00:00,2025-12-29T16:59:26Z,0.0,pt,Ser churrasco e não ceia,
mIbdCx3ReS8,UgxTeEdkDyEqTOY2Q3p4AaABAg,@sofiaRemix-u6h7x,UCECGBZokzGqm8l0MwEPhNyQ,o banheiro voando 😂😂,0.0,2025-12-27 01:24:55+00:00,2025-12-27T01:24:55Z,0.0,pt,o banheiro voando 😂😂,
_KHkcY_chEw,UgwrAJmihAjxtJJK2Jd4AaABAg,@zeneidelimaluzeamor7905,UCVVvoLLOnn40eMDq07OcbSQ,"Boa tarde Felca Gratidão pela dica gostei vou comprar 
🙏🏻❤💙🙏🏻🤝🏼
26/12/25 15:05",0.0,2025-12-26 18:05:15+00:00,2025-12-26T18:05:15Z,0.0,pt,Boa tarde Felca Gratidão pela dica gostei vou comprar 🙏🏻❤💙🙏🏻🤝🏼 26/12/25 15:05,
fZunwKCDklI,UgwFKwpyteybbVDBeVR4AaABAg,@single-player.,UCd-k11WgrhCRn41k3nNx7lw,Julio peidou,0.0,2025-12-03 19:37:19+00:00,2025-12-03T19:37:19Z,0.0,pt,Julio peidou,
OCQJjrkfP-I,UgzH6BhjROeBn74su0x4AaABAg,@creusarosalgelagomeskreisc5327,UCwO-zk-hqJp5s9hPHcmTohQ,Fernandinho. Você. E. Maravilhoso.  Você. Também. Felca,0.0,2025-12-23 14:55:32+00:00,2025-12-23T14:55:32Z,0.0,pt,Fernandinho. Você. E. Maravilhoso. Você. Também. Felca,
Ww-co0rA2bE,UgyNn1hlM91sJ3Gbiwx4AaABAg,@CeliaZuza,UCOTQOm7_nVfJ78W_ivvS1-g,"Esperar o que da Virgínia e da mãe dela , essa senhora é um sem noção.",0.0,2025-12-09 16:31:22+00:00,2025-12-09T16:31:22Z,0.0,pt,"Esperar o que da Virgínia e da mãe dela , essa senhora é um sem noção.",
NICiZxfOjDk,Ugzuvv8XJYw_G2iHard4AaABAg,@DiegoK9999,UChswqsNvR_IcxEIIiorryrA,A quantidade de jack aqui nos comentários defendendo esse cara é assustador. A Polícia Civil deveria ir na residência de cada um e verificar tanto os celulares quanto os computadores. Certeza que eles vão achar conteúdos bizarros!,46.0,2025-12-01 17:31:04+00:00,2025-12-01T17:31:04Z,3.0,pt,A quantidade de jack aqui nos comentários defendendo esse cara é assustador. A Polícia Civil deveria ir na residência de cada um e verificar tanto os celulares quanto os computadores. Certeza que eles vão achar conteúdos bizarros!,
BffOii9dqj4,UgwhHfBWtg8WoNceQqR4AaABAg,@thiagoemorge,UCz3xpIMURT8EbvI0YjXKCWQ,"Papai Noel, me diga uma coisa, quem assiste SBT hoje em dia? Eu só assistia pelo Chaves, agora, só assisto aqui no yt",0.0,2025-12-18 22:43:25+00:00,2025-12-18T22:43:25Z,0.0,pt,"Papai Noel, me diga uma coisa, quem assiste SBT hoje em dia? Eu só assistia pelo Chaves, agora, só assisto aqui no yt",
ZkogzUEb0S4,UgwTIBHMksD2VdohnLF4AaABAg,@sarahclemente1321,UCpMihZj9s5O5W79XNCzs11A,Eu sempre vou ficar do lado da mulher até que se prove o contrário,0.0,2025-12-26 18:26:29+00:00,2025-12-26T18:26:29Z,0.0,pt,Eu sempre vou ficar do lado da mulher até que se prove o contrário,
